BUS,YEAR,MONTH,Weekday,Saturday,Sunday - Holiday,Sum,DATE
54,2024,9,8376.0,6015.0,5060.0,19451,2024-09-01
60,1999,1,13058.0,8809.0,6131.0,27998,1999-01-01
60,1999,10,14634.0,11281.0,7547.0,33462,1999-10-01
60,1999,11,14452.0,11853.0,7192.0,33497,1999-11-01
60,1999,12,12277.0,11756.0,6147.0,30180,1999-12-01
60,1999,2,14430.0,11434.0,6743.0,32607,1999-02-01
60,1999,3,14806.0,10671.0,7637.0,33114,1999-03-01
60,1999,4,15035.0,11968.0,8145.0,35148,1999-04-01
60,1999,5,14008.0,11644.0,8128.0,33780,1999-05-01
60,1999,6,14230.0,12221.0,8473.0,34924,1999-06-01
60,1999,7,14128.0,12118.0,8821.0,35067,1999-07-01
60,1999,8,14706.0,11891.0,8422.0,35019,1999-08-01
60,1999,9,15085.0,12579.0,8739.0,36403,1999-09-01
60,2000,1,12534.0,9579.0,5840.0,27953,2000-01-01
60,2000,10,14926.0,11850.0,7479.0,34255,2000-10-01
60,2000,11,13949.0,10545.0,7246.0,31740,2000-11-01
60,2000,12,12314.0,9803.0,6362.0,28479,2000-12-01
60,2000,2,14026.0,10474.0,6682.0,31182,2000-02-01
60,2000,3,14848.0,10997.0,7181.0,33026,2000-03-01
60,2000,4,14006.0,11030.0,7671.0,32707,2000-04-01
60,2000,5,13979.0,11014.0,7409.0,32402,2000-05-01
60,2000,6,14247.0,11508.0,8532.0,34287,2000-06-01
60,2000,7,14153.0,11297.0,8901.0,34351,2000-07-01
60,2000,8,14538.0,11684.0,8838.0,35060,2000-08-01
60,2000,9,15160.0,11287.0,7432.0,33879,2000-09-01
60,2001,1,13431.0,9929.0,6311.0,29671,2001-01-01
60,2001,10,15351.0,10293.0,7907.0,33551,2001-10-01
60,2001,11,15225.0,10302.0,7333.0,32860,2001-11-01
60,2001,12,12788.0,9603.0,6523.0,28914,2001-12-01
60,2001,2,14023.0,9396.0,6820.0,30239,2001-02-01
60,2001,3,14752.0,10674.0,6836.0,32262,2001-03-01
60,2001,4,15105.0,11153.0,7769.0,34027,2001-04-01
60,2001,5,14991.0,11781.0,7904.0,34676,2001-05-01
60,2001,6,15377.0,11637.0,7656.0,34670,2001-06-01
60,2001,7,15345.0,11746.0,9184.0,36275,2001-07-01
60,2001,8,15532.0,10663.0,9495.0,35690,2001-08-01
60,2001,9,15951.0,12499.0,8252.0,36702,2001-09-01
60,2002,1,13172.0,8719.0,5768.0,27659,2002-01-01
60,2002,10,15786.0,10612.0,6868.0,33266,2002-10-01
60,2002,11,15189.0,9942.0,6899.0,32030,2002-11-01
60,2002,12,13740.0,9887.0,6041.0,29668,2002-12-01
60,2002,2,13721.0,9000.0,6545.0,29266,2002-02-01
60,2002,3,13518.0,8924.0,6194.0,28636,2002-03-01
60,2002,4,14525.0,9778.0,6580.0,30883,2002-04-01
60,2002,5,13802.0,9327.0,7121.0,30250,2002-05-01
60,2002,6,13886.0,10797.0,8260.0,32943,2002-06-01
60,2002,7,14740.0,10771.0,8402.0,33913,2002-07-01
60,2002,8,14392.0,10806.0,9071.0,34269,2002-08-01
60,2002,9,16172.0,11009.0,7426.0,34607,2002-09-01
60,2003,1,13183.0,7800.0,5380.0,26363,2003-01-01
60,2003,10,14621.0,9973.0,6987.0,31581,2003-10-01
60,2003,11,14121.0,9350.0,6048.0,29519,2003-11-01
60,2003,12,12320.0,8629.0,5961.0,26910,2003-12-01
60,2003,2,13633.0,8267.0,5921.0,27821,2003-02-01
60,2003,3,13857.0,9179.0,6194.0,29230,2003-03-01
60,2003,4,14207.0,9341.0,6500.0,30048,2003-04-01
60,2003,5,13734.0,9310.0,6428.0,29472,2003-05-01
60,2003,6,14135.0,9920.0,7057.0,31112,2003-06-01
60,2003,7,13677.0,9271.0,7761.0,30709,2003-07-01
60,2003,8,13526.0,10691.0,7311.0,31528,2003-08-01
60,2003,9,14961.0,10380.0,6589.0,31930,2003-09-01
60,2004,1,12512.0,8159.0,5091.0,25762,2004-01-01
60,2004,10,15071.0,9308.0,6964.0,31343,2004-10-01
60,2004,11,14344.0,9043.0,6307.0,29694,2004-11-01
60,2004,12,11995.0,8831.0,5066.0,25892,2004-12-01
60,2004,2,13241.0,8853.0,5577.0,27671,2004-02-01
60,2004,3,13418.0,9129.0,5741.0,28288,2004-03-01
60,2004,4,14019.0,9217.0,6241.0,29477,2004-04-01
60,2004,5,13227.0,8926.0,6403.0,28556,2004-05-01
60,2004,6,14550.0,10031.0,6985.0,31566,2004-06-01
60,2004,7,13533.0,9721.0,7367.0,30621,2004-07-01
60,2004,8,13681.0,9657.0,7513.0,30851,2004-08-01
60,2004,9,15302.0,9367.0,7082.0,31751,2004-09-01
60,2005,1,12887.0,6467.0,4915.0,24269,2005-01-01
60,2005,10,14163.0,8933.0,6814.0,29910,2005-10-01
60,2005,11,13429.0,8254.0,5954.0,27637,2005-11-01
60,2005,12,11980.0,7510.0,5554.0,25044,2005-12-01
60,2005,2,14074.0,8515.0,5574.0,28163,2005-02-01
60,2005,3,13746.0,8552.0,6361.0,28659,2005-03-01
60,2005,4,14575.0,8464.0,6355.0,29394,2005-04-01
60,2005,5,13422.0,8490.0,6314.0,28226,2005-05-01
60,2005,6,13543.0,8972.0,7136.0,29651,2005-06-01
60,2005,7,13279.0,9359.0,7502.0,30140,2005-07-01
60,2005,8,13145.0,8721.0,7211.0,29077,2005-08-01
60,2005,9,14647.0,9338.0,7068.0,31053,2005-09-01
60,2006,1,12288.0,6780.0,4964.0,24032,2006-01-01
60,2006,10,13993.0,8500.0,6033.0,28526,2006-10-01
60,2006,11,13724.0,7939.0,5652.0,27315,2006-11-01
60,2006,12,12093.0,7429.0,4922.0,24444,2006-12-01
60,2006,2,13202.0,6851.0,5332.0,25385,2006-02-01
60,2006,3,13169.0,7761.0,5722.0,26652,2006-03-01
60,2006,4,13471.0,7845.0,5380.0,26696,2006-04-01
60,2006,5,12556.0,7919.0,5987.0,26462,2006-05-01
60,2006,6,12749.0,8019.0,6561.0,27329,2006-06-01
60,2006,7,12383.0,8168.0,6733.0,27284,2006-07-01
60,2006,8,12288.0,8005.0,6695.0,26988,2006-08-01
60,2006,9,14505.0,8592.0,6445.0,29542,2006-09-01
60,2007,1,12438.0,7105.0,4634.0,24177,2007-01-01
60,2007,10,14333.0,8360.0,6481.0,29174,2007-10-01
60,2007,11,13914.0,8022.0,5695.0,27631,2007-11-01
60,2007,12,11982.0,7376.0,4832.0,24190,2007-12-01
60,2007,2,12870.0,6387.0,4702.0,23959,2007-02-01
60,2007,3,13348.0,8162.0,6143.0,27653,2007-03-01
60,2007,4,13501.0,8015.0,6167.0,27683,2007-04-01
60,2007,5,12770.0,8426.0,6100.0,27296,2007-05-01
60,2007,6,12731.0,8265.0,6470.0,27466,2007-06-01
60,2007,7,12517.0,8265.0,6319.0,27101,2007-07-01
60,2007,8,12539.0,7933.0,5991.0,26463,2007-08-01
60,2007,9,14405.0,8445.0,6399.0,29249,2007-09-01
60,2008,1,11933.0,6505.0,4390.0,22828,2008-01-01
60,2008,10,15327.0,9835.0,7021.0,32183,2008-10-01
60,2008,11,14325.0,8622.0,5869.0,28816,2008-11-01
60,2008,12,11748.0,7189.0,4577.0,23514,2008-12-01
60,2008,2,13128.0,7509.0,5032.0,25669,2008-02-01
60,2008,3,13228.0,7901.0,5749.0,26878,2008-03-01
60,2008,4,14518.0,8927.0,6512.0,29957,2008-04-01
60,2008,5,13271.0,8704.0,6031.0,28006,2008-05-01
60,2008,6,13674.0,9452.0,6805.0,29931,2008-06-01
60,2008,7,13892.0,8854.0,7401.0,30147,2008-07-01
60,2008,8,13878.0,9792.0,7557.0,31227,2008-08-01
60,2008,9,15484.0,9647.0,6936.0,32067,2008-09-01
60,2009,1,12750.0,7044.0,4720.0,24514,2009-01-01
60,2009,10,14418.0,8957.0,6864.0,30239,2009-10-01
60,2009,11,14045.0,9001.0,6317.0,29363,2009-11-01
60,2009,12,11684.0,7519.0,5193.0,24396,2009-12-01
60,2009,2,13806.0,7936.0,5947.0,27689,2009-02-01
60,2009,3,13916.0,8232.0,5649.0,27797,2009-03-01
60,2009,4,13972.0,8590.0,5871.0,28433,2009-04-01
60,2009,5,12870.0,8356.0,6194.0,27420,2009-05-01
60,2009,6,12885.0,8513.0,6942.0,28340,2009-06-01
60,2009,7,13025.0,8019.0,7857.0,28901,2009-07-01
60,2009,8,13293.0,8947.0,7207.0,29447,2009-08-01
60,2009,9,14929.0,9525.0,6748.0,31202,2009-09-01
60,2010,1,13053.0,7266.0,5206.0,25525,2010-01-01
60,2010,10,13780.0,7957.0,5901.0,27638,2010-10-01
60,2010,11,12853.0,7283.0,5435.0,25571,2010-11-01
60,2010,12,10225.0,6675.0,4212.0,21112,2010-12-01
60,2010,2,13417.0,7382.0,5453.0,26252,2010-02-01
60,2010,3,12847.0,7238.0,5088.0,25173,2010-03-01
60,2010,4,13070.0,7584.0,5396.0,26050,2010-04-01
60,2010,5,11682.0,7280.0,5502.0,24464,2010-05-01
60,2010,6,11917.0,7239.0,5692.0,24848,2010-06-01
60,2010,7,11847.0,7701.0,6152.0,25700,2010-07-01
60,2010,8,12206.0,8031.0,6435.0,26672,2010-08-01
60,2010,9,13958.0,7944.0,5996.0,27898,2010-09-01
60,2011,1,11686.0,6220.0,4402.0,22308,2011-01-01
60,2011,10,13048.0,7731.0,5709.0,26488,2011-10-01
60,2011,11,12417.0,7321.0,5195.0,24933,2011-11-01
60,2011,12,10436.0,6278.0,4656.0,21370,2011-12-01
60,2011,2,11866.0,7187.0,5347.0,24400,2011-02-01
60,2011,3,12412.0,7233.0,5370.0,25015,2011-03-01
60,2011,4,12683.0,7469.0,5765.0,25917,2011-04-01
60,2011,5,11609.0,6809.0,5487.0,23905,2011-05-01
60,2011,6,11662.0,7470.0,6035.0,25167,2011-06-01
60,2011,7,11089.0,7679.0,6012.0,24780,2011-07-01
60,2011,8,11714.0,7765.0,6067.0,25546,2011-08-01
60,2011,9,13190.0,7664.0,5729.0,26583,2011-09-01
60,2012,1,11695.0,6408.0,4508.0,22611,2012-01-01
60,2012,10,13041.0,7624.0,5610.0,26275,2012-10-01
60,2012,11,12514.0,6896.0,5680.0,25090,2012-11-01
60,2012,12,10465.0,6970.0,4914.0,22349,2012-12-01
60,2012,2,12532.0,6691.0,5265.0,24488,2012-02-01
60,2012,3,12108.0,7537.0,5540.0,25185,2012-03-01
60,2012,4,12240.0,7270.0,5642.0,25152,2012-04-01
60,2012,5,10909.0,6789.0,5470.0,23168,2012-05-01
60,2012,6,10942.0,7450.0,6220.0,24612,2012-06-01
60,2012,7,10865.0,7610.0,6183.0,24658,2012-07-01
60,2012,8,11184.0,7653.0,6137.0,24974,2012-08-01
60,2012,9,13146.0,8289.0,6177.0,27612,2012-09-01
60,2013,1,11011.0,6384.0,4125.0,21520,2013-01-01
60,2013,10,12715.0,6922.0,5100.0,24737,2013-10-01
60,2013,11,11965.0,6581.0,4462.0,23008,2013-11-01
60,2013,12,10179.0,5781.0,3949.0,19909,2013-12-01
60,2013,2,12404.0,6556.0,4927.0,23887,2013-02-01
60,2013,3,12038.0,7465.0,5244.0,24747,2013-03-01
60,2013,4,12404.0,7269.0,5653.0,25326,2013-04-01
60,2013,5,11186.0,6901.0,5152.0,23239,2013-05-01
60,2013,6,10650.0,6599.0,5083.0,22332,2013-06-01
60,2013,7,10350.0,6509.0,5679.0,22538,2013-07-01
60,2013,8,10431.0,6381.0,5467.0,22279,2013-08-01
60,2013,9,12674.0,7268.0,5210.0,25152,2013-09-01
60,2014,1,9935.0,5319.0,3664.0,18918,2014-01-01
60,2014,10,11114.0,5911.0,4594.0,21619,2014-10-01
60,2014,11,10653.0,5569.0,4243.0,20465,2014-11-01
60,2014,12,9272.0,5538.0,3867.0,18677,2014-12-01
60,2014,2,11864.0,6361.0,4667.0,22892,2014-02-01
60,2014,3,10745.0,6299.0,4684.0,21728,2014-03-01
60,2014,4,10883.0,6097.0,4633.0,21613,2014-04-01
60,2014,5,10392.0,6107.0,4702.0,21201,2014-05-01
60,2014,6,9518.0,5806.0,4384.0,19708,2014-06-01
60,2014,7,9365.0,5103.0,4562.0,19030,2014-07-01
60,2014,8,9590.0,5978.0,5044.0,20612,2014-08-01
60,2014,9,11229.0,6232.0,4389.0,21850,2014-09-01
60,2015,1,9786.0,4874.0,3499.0,18159,2015-01-01
60,2015,10,10970.0,5822.0,4283.0,21075,2015-10-01
60,2015,11,10172.0,5272.0,4030.0,19474,2015-11-01
60,2015,12,8681.0,4926.0,3574.0,17181,2015-12-01
60,2015,2,10870.0,5710.0,3850.0,20430,2015-02-01
60,2015,3,11171.0,6192.0,4405.0,21768,2015-03-01
60,2015,4,10918.0,5729.0,4578.0,21225,2015-04-01
60,2015,5,10008.0,5504.0,4382.0,19894,2015-05-01
60,2015,6,9474.0,5807.0,4487.0,19768,2015-06-01
60,2015,7,9329.0,5742.0,5145.0,20216,2015-07-01
60,2015,8,9313.0,5779.0,4768.0,19860,2015-08-01
60,2015,9,10857.0,5897.0,4419.0,21173,2015-09-01
60,2016,1,9611.0,4657.0,3261.0,17529,2016-01-01
60,2016,10,11580.0,5847.0,4400.0,21827,2016-10-01
60,2016,11,10746.0,5067.0,4023.0,19836,2016-11-01
60,2016,12,8873.0,4790.0,3495.0,17158,2016-12-01
60,2016,2,10587.0,5433.0,4069.0,20089,2016-02-01
60,2016,3,10588.0,5551.0,4162.0,20301,2016-03-01
60,2016,4,10683.0,5599.0,4561.0,20843,2016-04-01
60,2016,5,9535.0,5112.0,4531.0,19178,2016-05-01
60,2016,6,9422.0,5671.0,4966.0,20059,2016-06-01
60,2016,7,9433.0,5708.0,5006.0,20147,2016-07-01
60,2016,8,9931.0,5607.0,5093.0,20631,2016-08-01
60,2016,9,11717.0,6054.0,4926.0,22697,2016-09-01
60,2017,1,9880.0,4293.0,3471.0,17644,2017-01-01
60,2017,10,11804.0,5441.0,4385.0,21630,2017-10-01
60,2017,11,11449.0,5256.0,4087.0,20792,2017-11-01
60,2017,12,9600.0,4964.0,3437.0,18001,2017-12-01
60,2017,2,10916.0,4913.0,4117.0,19946,2017-02-01
60,2017,3,10603.0,4937.0,4198.0,19738,2017-03-01
60,2017,4,10556.0,5403.0,4320.0,20279,2017-04-01
60,2017,5,9820.0,5131.0,4408.0,19359,2017-05-01
60,2017,6,9494.0,5647.0,4870.0,20011,2017-06-01
60,2017,7,9339.0,5229.0,4709.0,19277,2017-07-01
60,2017,8,9553.0,5417.0,4638.0,19608,2017-08-01
60,2017,9,11776.0,5497.0,4518.0,21791,2017-09-01
60,2018,1,9751.0,4522.0,3236.0,17509,2018-01-01
60,2018,10,12437.0,5423.0,4117.0,21977,2018-10-01
60,2018,11,11602.0,5508.0,3863.0,20973,2018-11-01
60,2018,12,9681.0,5082.0,3667.0,18430,2018-12-01
60,2018,2,10906.0,4775.0,3693.0,19374,2018-02-01
60,2018,3,10813.0,5178.0,4114.0,20105,2018-03-01
60,2018,4,11347.0,5335.0,4091.0,20773,2018-04-01
60,2018,5,10134.0,4841.0,4217.0,19192,2018-05-01
60,2018,6,9486.0,5256.0,4469.0,19211,2018-06-01
60,2018,7,9566.0,5677.0,4309.0,19552,2018-07-01
60,2018,8,9741.0,5383.0,4512.0,19636,2018-08-01
60,2018,9,12585.0,5638.0,4506.0,22729,2018-09-01
60,2019,1,9062.0,4037.0,2959.0,16058,2019-01-01
60,2019,10,12211.0,5832.0,4072.0,22115,2019-10-01
60,2019,11,11681.0,5144.0,3903.0,20728,2019-11-01
60,2019,12,9786.0,5275.0,3693.0,18754,2019-12-01
60,2019,2,11368.0,4843.0,3558.0,19769,2019-02-01
60,2019,3,11191.0,5114.0,3953.0,20258,2019-03-01
60,2019,4,11619.0,5353.0,3902.0,20874,2019-04-01
60,2019,5,10558.0,5052.0,4002.0,19612,2019-05-01
60,2019,6,9878.0,5414.0,4258.0,19550,2019-06-01
60,2019,7,9198.0,5337.0,4391.0,18926,2019-07-01
60,2019,8,9731.0,5595.0,4328.0,19654,2019-08-01
60,2019,9,12628.0,5990.0,4214.0,22832,2019-09-01
60,2020,1,10865.0,4166.0,3167.0,18198,2020-01-01
60,2020,10,3674.0,2689.0,1963.0,8326,2020-10-01
60,2020,11,3203.0,2209.0,1566.0,6978,2020-11-01
60,2020,12,3054.0,2062.0,1412.0,6528,2020-12-01
60,2020,2,12075.0,5247.0,4113.0,21435,2020-02-01
60,2020,3,6868.0,3192.0,2726.0,12786,2020-03-01
60,2020,4,1798.0,1473.0,1050.0,4321,2020-04-01
60,2020,5,2178.0,1698.0,1243.0,5119,2020-05-01
60,2020,6,2513.0,1938.0,1599.0,6050,2020-06-01
60,2020,7,3453.0,2159.0,2098.0,7710,2020-07-01
60,2020,8,3506.0,2375.0,1887.0,7768,2020-08-01
60,2020,9,3717.0,2420.0,1930.0,8067,2020-09-01
60,2021,1,3009.0,2077.0,1447.0,6533,2021-01-01
60,2021,10,7006.0,3793.0,2412.0,13211,2021-10-01
60,2021,11,6656.0,3249.0,2380.0,12285,2021-11-01
60,2021,12,5301.0,2663.0,2274.0,10238,2021-12-01
60,2021,2,3228.0,2175.0,1436.0,6839,2021-02-01
60,2021,3,3687.0,2918.0,2133.0,8738,2021-03-01
60,2021,4,3948.0,2967.0,2181.0,9096,2021-04-01
60,2021,5,4152.0,2959.0,2419.0,9530,2021-05-01
60,2021,6,4521.0,3086.0,2417.0,10024,2021-06-01
60,2021,7,4988.0,3599.0,2587.0,11174,2021-07-01
60,2021,8,5518.0,3585.0,2881.0,11984,2021-08-01
60,2021,9,7345.0,3991.0,2776.0,14112,2021-09-01
60,2022,1,4533.0,2198.0,1678.0,8409,2022-01-01
60,2022,10,7996.0,4420.0,2661.0,15077,2022-10-01
60,2022,11,7170.0,3459.0,2535.0,13164,2022-11-01
60,2022,12,5670.0,3234.0,2157.0,11061,2022-12-01
60,2022,2,6190.0,2867.0,2114.0,11171,2022-02-01
60,2022,3,6764.0,3486.0,2471.0,12721,2022-03-01
60,2022,4,6788.0,3742.0,2654.0,13184,2022-04-01
60,2022,5,6347.0,3860.0,3023.0,13230,2022-05-01
60,2022,6,6397.0,4009.0,3061.0,13467,2022-06-01
60,2022,7,6166.0,3970.0,2888.0,13024,2022-07-01
60,2022,8,6690.0,3731.0,3056.0,13477,2022-08-01
60,2022,9,8245.0,4202.0,2769.0,15216,2022-09-01
60,2023,1,6814.0,3451.0,2590.0,12855,2023-01-01
60,2023,10,9243.0,4791.0,3860.0,17894,2023-10-01
60,2023,11,8774.0,4927.0,3432.0,17133,2023-11-01
60,2023,12,6926.0,4379.0,3216.0,14521,2023-12-01
60,2023,2,7564.0,3858.0,3129.0,14551,2023-02-01
60,2023,3,7630.0,4027.0,2826.0,14483,2023-03-01
60,2023,4,7574.0,4130.0,3162.0,14866,2023-04-01
60,2023,5,7237.0,4069.0,3528.0,14834,2023-05-01
60,2023,6,6876.0,4775.0,3405.0,15056,2023-06-01
60,2023,7,6733.0,4503.0,3576.0,14812,2023-07-01
60,2023,8,7996.0,4813.0,4190.0,16999,2023-08-01
60,2023,9,9331.0,5046.0,4176.0,18553,2023-09-01
60,2024,1,7621.0,3978.0,2878.0,14477,2024-01-01
60,2024,10,11094.0,5994.0,4077.0,21165,2024-10-01
60,2024,11,9884.0,5282.0,3996.0,19162,2024-11-01
60,2024,2,9237.0,4700.0,3908.0,17845,2024-02-01
60,2024,3,8543.0,5465.0,3963.0,17971,2024-03-01
60,2024,4,9706.0,5550.0,4374.0,19630,2024-04-01
60,2024,5,8416.0,5434.0,4089.0,17939,2024-05-01
60,2024,6,7873.0,5394.0,4514.0,17781,2024-06-01
60,2024,7,7885.0,5318.0,4174.0,17377,2024-07-01
60,2024,8,7982.0,5545.0,4297.0,17824,2024-08-01
60,2024,9,10889.0,5690.0,4329.0,20908,2024-09-01
62,1999,1,12778.0,5368.0,3547.0,21693,1999-01-01
62,1999,10,14385.0,7600.0,5020.0,27005,1999-10-01
62,1999,11,14060.0,7643.0,4560.0,26263,1999-11-01
62,1999,12,12589.0,7470.0,4227.0,24286,1999-12-01
62,1999,2,13684.0,6583.0,4396.0,24663,1999-02-01
62,1999,3,14132.0,6926.0,4632.0,25690,1999-03-01
62,1999,4,14179.0,6970.0,4411.0,25560,1999-04-01
62,1999,5,14401.0,7315.0,4813.0,26529,1999-05-01
62,1999,6,13835.0,7200.0,5300.0,26335,1999-06-01
62,1999,7,13305.0,7048.0,5451.0,25804,1999-07-01
62,1999,8,14086.0,7442.0,5774.0,27302,1999-08-01
62,1999,9,15052.0,7879.0,5241.0,28172,1999-09-01
62,2000,1,12898.0,6551.0,4065.0,23514,2000-01-01
62,2000,10,15435.0,8048.0,5698.0,29181,2000-10-01
62,2000,11,14704.0,7284.0,4895.0,26883,2000-11-01
62,2000,12,13227.0,6819.0,4189.0,24235,2000-12-01
62,2000,2,14343.0,7136.0,5116.0,26595,2000-02-01
62,2000,3,14646.0,6846.0,5419.0,26911,2000-03-01
62,2000,4,14257.0,7683.0,5300.0,27240,2000-04-01
62,2000,5,14570.0,7559.0,5453.0,27582,2000-05-01
62,2000,6,13793.0,7784.0,5223.0,26800,2000-06-01
62,2000,7,14380.0,7924.0,5922.0,28226,2000-07-01
62,2000,8,14834.0,7596.0,6195.0,28625,2000-08-01
62,2000,9,15674.0,8189.0,5469.0,29332,2000-09-01
62,2001,1,14926.0,6856.0,4667.0,26449,2001-01-01
62,2001,10,15778.0,7965.0,5504.0,29247,2001-10-01
62,2001,11,15164.0,8011.0,5258.0,28433,2001-11-01
62,2001,12,14771.0,7882.0,4444.0,27097,2001-12-01
62,2001,2,15473.0,6770.0,4642.0,26885,2001-02-01
62,2001,3,15564.0,8070.0,4971.0,28605,2001-03-01
62,2001,4,15267.0,7785.0,5453.0,28505,2001-04-01
62,2001,5,15832.0,7928.0,5637.0,29397,2001-05-01
62,2001,6,15367.0,8446.0,6074.0,29887,2001-06-01
62,2001,7,15773.0,9065.0,6343.0,31181,2001-07-01
62,2001,8,15598.0,8898.0,6961.0,31457,2001-08-01
62,2001,9,16396.0,7374.0,6055.0,29825,2001-09-01
62,2002,1,15572.0,7246.0,4692.0,27510,2002-01-01
62,2002,10,16030.0,8444.0,5394.0,29868,2002-10-01
62,2002,11,15134.0,7704.0,4777.0,27615,2002-11-01
62,2002,12,13944.0,7906.0,4655.0,26505,2002-12-01
62,2002,2,15083.0,7458.0,5053.0,27594,2002-02-01
62,2002,3,15179.0,7304.0,4456.0,26939,2002-03-01
62,2002,4,15314.0,7392.0,4879.0,27585,2002-04-01
62,2002,5,15538.0,7482.0,5236.0,28256,2002-05-01
62,2002,6,14558.0,8135.0,5833.0,28526,2002-06-01
62,2002,7,14021.0,7899.0,5796.0,27716,2002-07-01
62,2002,8,13814.0,7994.0,5872.0,27680,2002-08-01
62,2002,9,16308.0,8526.0,5623.0,30457,2002-09-01
62,2003,1,13204.0,6836.0,4045.0,24085,2003-01-01
62,2003,10,15089.0,8324.0,6204.0,29617,2003-10-01
62,2003,11,13984.0,7598.0,5102.0,26684,2003-11-01
62,2003,12,13236.0,7520.0,4890.0,25646,2003-12-01
62,2003,2,13439.0,6799.0,4654.0,24892,2003-02-01
62,2003,3,14030.0,7524.0,4966.0,26520,2003-03-01
62,2003,4,14046.0,7338.0,5063.0,26447,2003-04-01
62,2003,5,14427.0,8226.0,5263.0,27916,2003-05-01
62,2003,6,14119.0,8101.0,5618.0,27838,2003-06-01
62,2003,7,13890.0,8233.0,6013.0,28136,2003-07-01
62,2003,8,13768.0,8603.0,5988.0,28359,2003-08-01
62,2003,9,15534.0,7996.0,5441.0,28971,2003-09-01
62,2004,1,13537.0,6847.0,4199.0,24583,2004-01-01
62,2004,10,15025.0,8525.0,5927.0,29477,2004-10-01
62,2004,11,14055.0,8451.0,4899.0,27405,2004-11-01
62,2004,12,12521.0,8064.0,3943.0,24528,2004-12-01
62,2004,2,13965.0,7398.0,4858.0,26221,2004-02-01
62,2004,3,14677.0,7821.0,4964.0,27462,2004-03-01
62,2004,4,14528.0,7867.0,5158.0,27553,2004-04-01
62,2004,5,14888.0,7749.0,5442.0,28079,2004-05-01
62,2004,6,14738.0,8376.0,5786.0,28900,2004-06-01
62,2004,7,13455.0,8185.0,6214.0,27854,2004-07-01
62,2004,8,13264.0,8288.0,5781.0,27333,2004-08-01
62,2004,9,15338.0,8901.0,5570.0,29809,2004-09-01
62,2005,1,13016.0,6392.0,4504.0,23912,2005-01-01
62,2005,10,15957.0,8557.0,5940.0,30454,2005-10-01
62,2005,11,14824.0,8014.0,4889.0,27727,2005-11-01
62,2005,12,13360.0,6895.0,4568.0,24823,2005-12-01
62,2005,2,14330.0,8096.0,5143.0,27569,2005-02-01
62,2005,3,14229.0,6765.0,5362.0,26356,2005-03-01
62,2005,4,15108.0,8090.0,5426.0,28624,2005-04-01
62,2005,5,14844.0,6732.0,5594.0,27170,2005-05-01
62,2005,6,15133.0,7944.0,6009.0,29086,2005-06-01
62,2005,7,13733.0,8400.0,6411.0,28544,2005-07-01
62,2005,8,13724.0,8427.0,6278.0,28429,2005-08-01
62,2005,9,16404.0,9110.0,6280.0,31794,2005-09-01
62,2006,1,12807.0,7350.0,4348.0,24505,2006-01-01
62,2006,10,15142.0,8183.0,5295.0,28620,2006-10-01
62,2006,11,14565.0,7942.0,4995.0,27502,2006-11-01
62,2006,12,13570.0,7394.0,4411.0,25375,2006-12-01
62,2006,2,14014.0,7114.0,4492.0,25620,2006-02-01
62,2006,3,14015.0,7958.0,5059.0,27032,2006-03-01
62,2006,4,13482.0,7642.0,4884.0,26008,2006-04-01
62,2006,5,14101.0,7675.0,5188.0,26964,2006-05-01
62,2006,6,13381.0,8032.0,5297.0,26710,2006-06-01
62,2006,7,13019.0,8090.0,5848.0,26957,2006-07-01
62,2006,8,12963.0,8088.0,5597.0,26648,2006-08-01
62,2006,9,15445.0,7949.0,5330.0,28724,2006-09-01
62,2007,1,13448.0,7237.0,4842.0,25527,2007-01-01
62,2007,10,15297.0,9220.0,5604.0,30121,2007-10-01
62,2007,11,14001.0,7941.0,4907.0,26849,2007-11-01
62,2007,12,13044.0,7352.0,4423.0,24819,2007-12-01
62,2007,2,13210.0,7057.0,4322.0,24589,2007-02-01
62,2007,3,14289.0,7855.0,5469.0,27613,2007-03-01
62,2007,4,13979.0,8024.0,5782.0,27785,2007-04-01
62,2007,5,15387.0,8822.0,5930.0,30139,2007-05-01
62,2007,6,13943.0,8141.0,6004.0,28088,2007-06-01
62,2007,7,13379.0,7776.0,6053.0,27208,2007-07-01
62,2007,8,13209.0,8553.0,5968.0,27730,2007-08-01
62,2007,9,15843.0,8884.0,5897.0,30624,2007-09-01
62,2008,1,12609.0,6532.0,4308.0,23449,2008-01-01
62,2008,10,16170.0,9622.0,6332.0,32124,2008-10-01
62,2008,11,15085.0,8689.0,5615.0,29389,2008-11-01
62,2008,12,12587.0,7353.0,4544.0,24484,2008-12-01
62,2008,2,13406.0,7389.0,4596.0,25391,2008-02-01
62,2008,3,14148.0,8075.0,5471.0,27694,2008-03-01
62,2008,4,15597.0,8960.0,6380.0,30937,2008-04-01
62,2008,5,15810.0,9685.0,6241.0,31736,2008-05-01
62,2008,6,15327.0,9503.0,6706.0,31536,2008-06-01
62,2008,7,14747.0,9022.0,7064.0,30833,2008-07-01
62,2008,8,14443.0,9593.0,6848.0,30884,2008-08-01
62,2008,9,16369.0,9956.0,6383.0,32708,2008-09-01
62,2009,1,12620.0,7146.0,4651.0,24417,2009-01-01
62,2009,10,14059.0,8427.0,5752.0,28238,2009-10-01
62,2009,11,13942.0,8741.0,5505.0,28188,2009-11-01
62,2009,12,11840.0,7428.0,4804.0,24072,2009-12-01
