BUS,YEAR,MONTH,Weekday,Saturday,Sunday - Holiday,Sum,DATE
111,2023,1,1565.0,864.0,641.0,3070,2023-01-01
111,2023,10,1889.0,997.0,861.0,3747,2023-10-01
111,2023,11,1961.0,966.0,818.0,3745,2023-11-01
111,2023,12,1869.0,995.0,779.0,3643,2023-12-01
111,2023,2,1711.0,923.0,730.0,3364,2023-02-01
111,2023,3,1733.0,891.0,685.0,3309,2023-03-01
111,2023,4,1738.0,967.0,712.0,3417,2023-04-01
111,2023,5,1854.0,987.0,839.0,3680,2023-05-01
111,2023,6,1646.0,1089.0,811.0,3546,2023-06-01
111,2023,7,1724.0,1029.0,841.0,3594,2023-07-01
111,2023,8,1895.0,1047.0,899.0,3841,2023-08-01
111,2023,9,2231.0,1154.0,789.0,4174,2023-09-01
111,2024,1,1699.0,1057.0,657.0,3413,2024-01-01
111,2024,10,2180.0,1260.0,1048.0,4488,2024-10-01
111,2024,11,2028.0,1149.0,840.0,4017,2024-11-01
111,2024,2,2007.0,1121.0,874.0,4002,2024-02-01
111,2024,3,1879.0,1157.0,999.0,4035,2024-03-01
111,2024,4,1995.0,1149.0,912.0,4056,2024-04-01
111,2024,5,2280.0,1229.0,948.0,4457,2024-05-01
111,2024,6,1794.0,1215.0,991.0,4000,2024-06-01
111,2024,7,1879.0,1171.0,970.0,4020,2024-07-01
111,2024,8,2168.0,1230.0,983.0,4381,2024-08-01
111,2024,9,2362.0,1251.0,1075.0,4688,2024-09-01
112,1999,1,3357.0,1278.0,834.0,5469,1999-01-01
112,1999,10,4158.0,1655.0,1144.0,6957,1999-10-01
112,1999,11,3785.0,1373.0,873.0,6031,1999-11-01
112,1999,12,3296.0,1557.0,990.0,5843,1999-12-01
112,1999,2,4169.0,1679.0,1248.0,7096,1999-02-01
112,1999,3,3853.0,1583.0,981.0,6417,1999-03-01
112,1999,4,3966.0,1677.0,1026.0,6669,1999-04-01
112,1999,5,4212.0,1597.0,1026.0,6835,1999-05-01
112,1999,6,3343.0,1339.0,1012.0,5694,1999-06-01
112,1999,7,3174.0,1465.0,1129.0,5768,1999-07-01
112,1999,8,3411.0,1545.0,1217.0,6173,1999-08-01
112,1999,9,4401.0,1760.0,1221.0,7382,1999-09-01
112,2000,1,3806.0,1450.0,975.0,6231,2000-01-01
112,2000,10,4365.0,1555.0,1084.0,7004,2000-10-01
112,2000,11,4139.0,1449.0,986.0,6574,2000-11-01
112,2000,12,3422.0,1402.0,927.0,5751,2000-12-01
112,2000,2,4176.0,1603.0,1130.0,6909,2000-02-01
112,2000,3,4230.0,1733.0,1135.0,7098,2000-03-01
112,2000,4,3830.0,1643.0,1202.0,6675,2000-04-01
112,2000,5,4116.0,1739.0,1193.0,7048,2000-05-01
112,2000,6,3585.0,1747.0,1185.0,6517,2000-06-01
112,2000,7,3401.0,1486.0,1138.0,6025,2000-07-01
112,2000,8,3388.0,1487.0,1130.0,6005,2000-08-01
112,2000,9,4402.0,1623.0,1135.0,7160,2000-09-01
112,2001,1,3874.0,1439.0,935.0,6248,2001-01-01
112,2001,10,4066.0,1280.0,1049.0,6395,2001-10-01
112,2001,11,3863.0,1433.0,1182.0,6478,2001-11-01
112,2001,12,3517.0,1345.0,900.0,5762,2001-12-01
112,2001,2,4004.0,1375.0,966.0,6345,2001-02-01
112,2001,3,4067.0,1497.0,923.0,6487,2001-03-01
112,2001,4,3646.0,1592.0,1145.0,6383,2001-04-01
112,2001,5,4085.0,1589.0,1112.0,6786,2001-05-01
112,2001,6,3474.0,1499.0,1124.0,6097,2001-06-01
112,2001,7,3122.0,1516.0,1239.0,5877,2001-07-01
112,2001,8,2653.0,1403.0,1082.0,5138,2001-08-01
112,2001,9,4266.0,1634.0,1021.0,6921,2001-09-01
112,2002,1,3702.0,1449.0,864.0,6015,2002-01-01
112,2002,10,4515.0,1941.0,1084.0,7540,2002-10-01
112,2002,11,4151.0,1792.0,1189.0,7132,2002-11-01
112,2002,12,3817.0,1636.0,1282.0,6735,2002-12-01
112,2002,2,3795.0,1484.0,1038.0,6317,2002-02-01
112,2002,3,3711.0,1527.0,936.0,6174,2002-03-01
112,2002,4,3676.0,1442.0,882.0,6000,2002-04-01
112,2002,5,4021.0,1553.0,1053.0,6627,2002-05-01
112,2002,6,3572.0,1475.0,1156.0,6203,2002-06-01
112,2002,7,3272.0,1593.0,958.0,5823,2002-07-01
112,2002,8,2993.0,1760.0,1046.0,5799,2002-08-01
112,2002,9,4611.0,2003.0,1138.0,7752,2002-09-01
112,2003,1,3680.0,1333.0,1193.0,6206,2003-01-01
112,2003,10,4678.0,1438.0,1036.0,7152,2003-10-01
112,2003,11,4035.0,1348.0,933.0,6316,2003-11-01
112,2003,12,3501.0,1207.0,952.0,5660,2003-12-01
112,2003,2,3735.0,1330.0,1433.0,6498,2003-02-01
112,2003,3,3715.0,1456.0,1174.0,6345,2003-03-01
112,2003,4,3541.0,1474.0,865.0,5880,2003-04-01
112,2003,5,4272.0,1461.0,999.0,6732,2003-05-01
112,2003,6,3574.0,1344.0,960.0,5878,2003-06-01
112,2003,7,3067.0,1324.0,1036.0,5427,2003-07-01
112,2003,8,2826.0,1574.0,974.0,5374,2003-08-01
112,2003,9,4546.0,1561.0,957.0,7064,2003-09-01
112,2004,1,3686.0,1306.0,858.0,5850,2004-01-01
112,2004,10,4083.0,1360.0,1022.0,6465,2004-10-01
112,2004,11,3703.0,1491.0,985.0,6179,2004-11-01
112,2004,12,3015.0,1297.0,778.0,5090,2004-12-01
112,2004,2,3806.0,1356.0,929.0,6091,2004-02-01
112,2004,3,3854.0,1384.0,1150.0,6388,2004-03-01
112,2004,4,3575.0,1374.0,1103.0,6052,2004-04-01
112,2004,5,4116.0,1333.0,951.0,6400,2004-05-01
112,2004,6,3594.0,1533.0,1167.0,6294,2004-06-01
112,2004,7,3192.0,1384.0,1117.0,5693,2004-07-01
112,2004,8,2581.0,1465.0,934.0,4980,2004-08-01
112,2004,9,3888.0,1532.0,1020.0,6440,2004-09-01
112,2005,1,3419.0,1240.0,715.0,5374,2005-01-01
112,2005,10,4425.0,1696.0,1062.0,7183,2005-10-01
112,2005,11,3864.0,1693.0,1018.0,6575,2005-11-01
112,2005,12,3222.0,1390.0,861.0,5473,2005-12-01
112,2005,2,3813.0,1604.0,927.0,6344,2005-02-01
112,2005,3,3387.0,1460.0,1163.0,6010,2005-03-01
112,2005,4,3792.0,1637.0,1034.0,6463,2005-04-01
112,2005,5,3977.0,1538.0,1031.0,6546,2005-05-01
112,2005,6,3099.0,1320.0,1050.0,5469,2005-06-01
112,2005,7,2684.0,1251.0,1089.0,5024,2005-07-01
112,2005,8,2653.0,1447.0,1178.0,5278,2005-08-01
112,2005,9,4276.0,1782.0,1074.0,7132,2005-09-01
112,2006,1,3199.0,1139.0,821.0,5159,2006-01-01
112,2006,10,4001.0,1811.0,1155.0,6967,2006-10-01
112,2006,11,3948.0,1773.0,1030.0,6751,2006-11-01
112,2006,12,3501.0,1575.0,905.0,5981,2006-12-01
112,2006,2,3441.0,1294.0,822.0,5557,2006-02-01
112,2006,3,3503.0,1510.0,870.0,5883,2006-03-01
112,2006,4,3198.0,1496.0,900.0,5594,2006-04-01
112,2006,5,3747.0,1518.0,881.0,6146,2006-05-01
112,2006,6,3104.0,1549.0,1112.0,5765,2006-06-01
112,2006,7,2786.0,1367.0,1144.0,5297,2006-07-01
112,2006,8,2558.0,1541.0,1232.0,5331,2006-08-01
112,2006,9,4209.0,1531.0,1143.0,6883,2006-09-01
112,2007,1,3497.0,1352.0,984.0,5833,2007-01-01
112,2007,10,3921.0,1606.0,1183.0,6710,2007-10-01
112,2007,11,3823.0,1511.0,979.0,6313,2007-11-01
112,2007,12,3386.0,1378.0,909.0,5673,2007-12-01
112,2007,2,3466.0,1210.0,928.0,5604,2007-02-01
112,2007,3,3999.0,1483.0,1304.0,6786,2007-03-01
112,2007,4,3453.0,1293.0,1099.0,5845,2007-04-01
112,2007,5,4109.0,1313.0,1150.0,6572,2007-05-01
112,2007,6,3370.0,1434.0,1136.0,5940,2007-06-01
112,2007,7,2773.0,1654.0,1158.0,5585,2007-07-01
112,2007,8,2545.0,1587.0,1157.0,5289,2007-08-01
112,2007,9,4091.0,1439.0,1235.0,6765,2007-09-01
112,2008,1,3423.0,1267.0,870.0,5560,2008-01-01
112,2008,10,4011.0,1838.0,1196.0,7045,2008-10-01
112,2008,11,3571.0,1620.0,1070.0,6261,2008-11-01
112,2008,12,3025.0,1418.0,872.0,5315,2008-12-01
112,2008,2,3534.0,1486.0,926.0,5946,2008-02-01
112,2008,3,3377.0,1440.0,1159.0,5976,2008-03-01
112,2008,4,3696.0,1536.0,1145.0,6377,2008-04-01
112,2008,5,3990.0,1594.0,1211.0,6795,2008-05-01
112,2008,6,3332.0,1645.0,1232.0,6209,2008-06-01
112,2008,7,3314.0,1557.0,1343.0,6214,2008-07-01
112,2008,8,3044.0,1629.0,1272.0,5945,2008-08-01
112,2008,9,4140.0,1752.0,1221.0,7113,2008-09-01
112,2009,1,3328.0,1401.0,957.0,5686,2009-01-01
112,2009,10,3560.0,1638.0,1106.0,6304,2009-10-01
112,2009,11,3486.0,1694.0,1078.0,6258,2009-11-01
112,2009,12,2875.0,1329.0,994.0,5198,2009-12-01
112,2009,2,3506.0,1668.0,1175.0,6349,2009-02-01
112,2009,3,3632.0,1446.0,1101.0,6179,2009-03-01
112,2009,4,3266.0,1544.0,975.0,5785,2009-04-01
112,2009,5,3693.0,1623.0,1140.0,6456,2009-05-01
112,2009,6,3137.0,1615.0,1244.0,5996,2009-06-01
112,2009,7,3061.0,1465.0,1471.0,5997,2009-07-01
112,2009,8,2690.0,1587.0,1230.0,5507,2009-08-01
112,2009,9,3631.0,1668.0,1104.0,6403,2009-09-01
112,2010,1,3309.0,1338.0,926.0,5573,2010-01-01
112,2010,10,3102.0,1573.0,1104.0,5779,2010-10-01
112,2010,11,3044.0,1368.0,1013.0,5425,2010-11-01
112,2010,12,2320.0,1229.0,797.0,4346,2010-12-01
112,2010,2,3184.0,1398.0,1049.0,5631,2010-02-01
112,2010,3,3093.0,1360.0,979.0,5432,2010-03-01
112,2010,4,3055.0,1389.0,953.0,5397,2010-04-01
112,2010,5,3243.0,1491.0,1022.0,5756,2010-05-01
112,2010,6,2920.0,1420.0,1152.0,5492,2010-06-01
112,2010,7,2743.0,1480.0,1100.0,5323,2010-07-01
112,2010,8,2955.0,1623.0,1217.0,5795,2010-08-01
112,2010,9,3255.0,1623.0,1114.0,5992,2010-09-01
112,2011,1,2956.0,1320.0,877.0,5153,2011-01-01
112,2011,10,3082.0,1511.0,976.0,5569,2011-10-01
112,2011,11,3157.0,1419.0,908.0,5484,2011-11-01
112,2011,12,2896.0,1305.0,919.0,5120,2011-12-01
112,2011,2,2814.0,1424.0,897.0,5135,2011-02-01
112,2011,3,3119.0,1462.0,948.0,5529,2011-03-01
112,2011,4,2653.0,1635.0,952.0,5240,2011-04-01
112,2011,5,3105.0,1358.0,972.0,5435,2011-05-01
112,2011,6,2773.0,1725.0,1011.0,5509,2011-06-01
112,2011,7,2495.0,1478.0,978.0,4951,2011-07-01
112,2011,8,2906.0,1423.0,997.0,5326,2011-08-01
112,2011,9,3345.0,1555.0,988.0,5888,2011-09-01
112,2012,1,2935.0,1297.0,851.0,5083,2012-01-01
112,2012,10,3261.0,1468.0,1000.0,5729,2012-10-01
112,2012,11,3125.0,1444.0,1024.0,5593,2012-11-01
112,2012,12,2660.0,1330.0,898.0,4888,2012-12-01
112,2012,2,3100.0,1490.0,955.0,5545,2012-02-01
112,2012,3,3135.0,1377.0,1028.0,5540,2012-03-01
112,2012,4,2958.0,1455.0,1024.0,5437,2012-04-01
112,2012,5,3441.0,1569.0,995.0,6005,2012-05-01
112,2012,6,2832.0,1506.0,1105.0,5443,2012-06-01
112,2012,7,2558.0,1484.0,1140.0,5182,2012-07-01
112,2012,8,2852.0,1472.0,1082.0,5406,2012-08-01
112,2012,9,3198.0,1563.0,1130.0,5891,2012-09-01
112,2013,1,2913.0,1358.0,795.0,5066,2013-01-01
112,2013,10,2725.0,1159.0,852.0,4736,2013-10-01
112,2013,11,2338.0,1239.0,665.0,4242,2013-11-01
112,2013,12,2084.0,1039.0,657.0,3780,2013-12-01
112,2013,2,3043.0,1331.0,876.0,5250,2013-02-01
112,2013,3,2792.0,1304.0,860.0,4956,2013-03-01
112,2013,4,3012.0,1427.0,890.0,5329,2013-04-01
112,2013,5,2894.0,1340.0,832.0,5066,2013-05-01
112,2013,6,2308.0,1093.0,762.0,4163,2013-06-01
112,2013,7,1965.0,1146.0,756.0,3867,2013-07-01
112,2013,8,2054.0,1131.0,685.0,3870,2013-08-01
112,2013,9,2773.0,1249.0,787.0,4809,2013-09-01
112,2014,1,1857.0,947.0,580.0,3384,2014-01-01
112,2014,10,2700.0,1164.0,789.0,4653,2014-10-01
112,2014,11,2423.0,1164.0,787.0,4374,2014-11-01
112,2014,12,2263.0,1110.0,731.0,4104,2014-12-01
112,2014,2,2288.0,1016.0,688.0,3992,2014-02-01
112,2014,3,2510.0,1145.0,686.0,4341,2014-03-01
112,2014,4,2296.0,1232.0,773.0,4301,2014-04-01
112,2014,5,2572.0,1315.0,828.0,4715,2014-05-01
112,2014,6,2085.0,1201.0,849.0,4135,2014-06-01
112,2014,7,1903.0,1064.0,871.0,3838,2014-07-01
112,2014,8,1846.0,1251.0,828.0,3925,2014-08-01
112,2014,9,2740.0,1223.0,844.0,4807,2014-09-01
112,2015,1,2213.0,1094.0,695.0,4002,2015-01-01
112,2015,10,2826.0,1272.0,828.0,4926,2015-10-01
112,2015,11,2595.0,1121.0,789.0,4505,2015-11-01
112,2015,12,2321.0,1160.0,762.0,4243,2015-12-01
112,2015,2,2322.0,1164.0,714.0,4200,2015-02-01
112,2015,3,2599.0,1224.0,728.0,4551,2015-03-01
112,2015,4,2379.0,1186.0,827.0,4392,2015-04-01
112,2015,5,2666.0,1183.0,766.0,4615,2015-05-01
112,2015,6,2303.0,1236.0,875.0,4414,2015-06-01
112,2015,7,2113.0,1066.0,928.0,4107,2015-07-01
112,2015,8,2055.0,1209.0,848.0,4112,2015-08-01
112,2015,9,2824.0,1236.0,830.0,4890,2015-09-01
112,2016,1,2540.0,1077.0,655.0,4272,2016-01-01
112,2016,10,2572.0,1213.0,774.0,4559,2016-10-01
112,2016,11,2289.0,1113.0,703.0,4105,2016-11-01
112,2016,12,2038.0,944.0,609.0,3591,2016-12-01
112,2016,2,2582.0,1179.0,733.0,4494,2016-02-01
112,2016,3,2609.0,1241.0,680.0,4530,2016-03-01
112,2016,4,2292.0,1128.0,693.0,4113,2016-04-01
112,2016,5,2597.0,1185.0,717.0,4499,2016-05-01
112,2016,6,2268.0,1169.0,750.0,4187,2016-06-01
112,2016,7,1906.0,1119.0,751.0,3776,2016-07-01
112,2016,8,1833.0,1093.0,752.0,3678,2016-08-01
112,2016,9,2618.0,1211.0,847.0,4676,2016-09-01
112,2017,1,2093.0,966.0,673.0,3732,2017-01-01
112,2017,10,2270.0,979.0,674.0,3923,2017-10-01
112,2017,11,2048.0,898.0,607.0,3553,2017-11-01
112,2017,12,1903.0,841.0,535.0,3279,2017-12-01
112,2017,2,2253.0,1027.0,706.0,3986,2017-02-01
112,2017,3,2270.0,1010.0,674.0,3954,2017-03-01
112,2017,4,1872.0,982.0,681.0,3535,2017-04-01
112,2017,5,2171.0,1040.0,672.0,3883,2017-05-01
112,2017,6,1936.0,1061.0,719.0,3716,2017-06-01
112,2017,7,1687.0,1074.0,731.0,3492,2017-07-01
112,2017,8,1638.0,1066.0,722.0,3426,2017-08-01
112,2017,9,2219.0,1092.0,739.0,4050,2017-09-01
112,2018,1,1862.0,847.0,514.0,3223,2018-01-01
112,2018,10,2127.0,987.0,615.0,3729,2018-10-01
112,2018,11,1892.0,895.0,552.0,3339,2018-11-01
112,2018,12,1812.0,828.0,573.0,3213,2018-12-01
112,2018,2,1995.0,872.0,525.0,3392,2018-02-01
112,2018,3,2006.0,935.0,598.0,3539,2018-03-01
112,2018,4,2033.0,885.0,618.0,3536,2018-04-01
112,2018,5,2076.0,930.0,611.0,3617,2018-05-01
112,2018,6,1760.0,872.0,671.0,3303,2018-06-01
112,2018,7,1620.0,949.0,638.0,3207,2018-07-01
112,2018,8,1498.0,918.0,671.0,3087,2018-08-01
112,2018,9,2224.0,973.0,663.0,3860,2018-09-01
112,2019,1,1580.0,705.0,490.0,2775,2019-01-01
112,2019,10,1666.0,819.0,592.0,3077,2019-10-01
112,2019,11,1698.0,804.0,554.0,3056,2019-11-01
112,2019,12,1620.0,872.0,541.0,3033,2019-12-01
112,2019,2,1860.0,768.0,502.0,3130,2019-02-01
112,2019,3,1946.0,804.0,552.0,3302,2019-03-01
112,2019,4,1686.0,793.0,535.0,3014,2019-04-01
112,2019,5,1865.0,863.0,615.0,3343,2019-05-01
112,2019,6,1727.0,823.0,604.0,3154,2019-06-01
112,2019,7,1556.0,849.0,604.0,3009,2019-07-01
112,2019,8,1510.0,900.0,598.0,3008,2019-08-01
112,2019,9,2046.0,897.0,592.0,3535,2019-09-01
112,2020,1,1792.0,678.0,472.0,2942,2020-01-01
112,2020,10,704.0,495.0,248.0,1447,2020-10-01
112,2020,11,634.0,415.0,245.0,1294,2020-11-01
112,2020,12,581.0,385.0,257.0,1223,2020-12-01
112,2020,2,1869.0,844.0,548.0,3261,2020-02-01
112,2020,3,1252.0,597.0,401.0,2250,2020-03-01
112,2020,4,484.0,272.0,142.0,898,2020-04-01
112,2020,5,566.0,353.0,177.0,1096,2020-05-01
112,2020,6,720.0,378.0,424.0,1522,2020-06-01
112,2020,7,662.0,468.0,360.0,1490,2020-07-01
112,2020,8,679.0,523.0,302.0,1504,2020-08-01
112,2020,9,697.0,443.0,305.0,1445,2020-09-01
112,2021,1,565.0,351.0,241.0,1157,2021-01-01
112,2021,10,1086.0,466.0,321.0,1873,2021-10-01
112,2021,11,987.0,443.0,302.0,1732,2021-11-01
112,2021,12,906.0,355.0,317.0,1578,2021-12-01
112,2021,2,547.0,345.0,206.0,1098,2021-02-01
112,2021,3,638.0,439.0,288.0,1365,2021-03-01
112,2021,4,564.0,372.0,217.0,1153,2021-04-01
112,2021,5,641.0,399.0,265.0,1305,2021-05-01
112,2021,6,654.0,390.0,287.0,1331,2021-06-01
112,2021,7,738.0,446.0,314.0,1498,2021-07-01
112,2021,8,766.0,414.0,312.0,1492,2021-08-01
112,2021,9,1055.0,413.0,304.0,1772,2021-09-01
112,2022,1,783.0,299.0,254.0,1336,2022-01-01
112,2022,10,1034.0,515.0,355.0,1904,2022-10-01
112,2022,11,978.0,454.0,310.0,1742,2022-11-01
112,2022,12,861.0,394.0,278.0,1533,2022-12-01
112,2022,2,941.0,394.0,271.0,1606,2022-02-01
112,2022,3,1052.0,411.0,292.0,1755,2022-03-01
112,2022,4,898.0,474.0,267.0,1639,2022-04-01
112,2022,5,1042.0,486.0,295.0,1823,2022-05-01
112,2022,6,809.0,468.0,333.0,1610,2022-06-01
112,2022,7,775.0,505.0,329.0,1609,2022-07-01
112,2022,8,854.0,442.0,333.0,1629,2022-08-01
112,2022,9,1084.0,549.0,303.0,1936,2022-09-01
112,2023,1,887.0,431.0,281.0,1599,2023-01-01
112,2023,10,1224.0,561.0,354.0,2139,2023-10-01
112,2023,11,1129.0,511.0,322.0,1962,2023-11-01
112,2023,12,1125.0,490.0,310.0,1925,2023-12-01
112,2023,2,925.0,451.0,310.0,1686,2023-02-01
112,2023,3,977.0,410.0,301.0,1688,2023-03-01
112,2023,4,902.0,452.0,283.0,1637,2023-04-01
112,2023,5,1051.0,507.0,342.0,1900,2023-05-01
112,2023,6,817.0,566.0,376.0,1759,2023-06-01
112,2023,7,862.0,509.0,351.0,1722,2023-07-01
112,2023,8,973.0,621.0,328.0,1922,2023-08-01
112,2023,9,1223.0,613.0,343.0,2179,2023-09-01
112,2024,1,1047.0,456.0,259.0,1762,2024-01-01
112,2024,10,1256.0,603.0,394.0,2253,2024-10-01
112,2024,11,1126.0,581.0,367.0,2074,2024-11-01
112,2024,2,1262.0,518.0,592.0,2372,2024-02-01
112,2024,3,1283.0,640.0,422.0,2345,2024-03-01
112,2024,4,1141.0,540.0,371.0,2052,2024-04-01
112,2024,5,1331.0,633.0,394.0,2358,2024-05-01
112,2024,6,975.0,620.0,439.0,2034,2024-06-01
112,2024,7,1044.0,615.0,792.0,2451,2024-07-01
112,2024,8,994.0,620.0,394.0,2008,2024-08-01
112,2024,9,1324.0,568.0,410.0,2302,2024-09-01
12,1999,1,9550.0,5393.0,3736.0,18679,1999-01-01
12,1999,10,11177.0,7848.0,5602.0,24627,1999-10-01
12,1999,11,10439.0,7035.0,5466.0,22940,1999-11-01
12,1999,12,8899.0,7330.0,4412.0,20641,1999-12-01
12,1999,2,10481.0,6847.0,5378.0,22706,1999-02-01
12,1999,3,10745.0,7257.0,5169.0,23171,1999-03-01
12,1999,4,10603.0,7667.0,5861.0,24131,1999-04-01
12,1999,5,10911.0,7799.0,5474.0,24184,1999-05-01
12,1999,6,10680.0,7882.0,5407.0,23969,1999-06-01
12,1999,7,10897.0,7645.0,6076.0,24618,1999-07-01
12,1999,8,10563.0,7419.0,6410.0,24392,1999-08-01
12,1999,9,11346.0,8253.0,6675.0,26274,1999-09-01
12,2000,1,9250.0,6148.0,3848.0,19246,2000-01-01
12,2000,10,11861.0,7709.0,5301.0,24871,2000-10-01
12,2000,11,10997.0,7181.0,4971.0,23149,2000-11-01
12,2000,12,9773.0,7065.0,4464.0,21302,2000-12-01
12,2000,2,10289.0,6728.0,4661.0,21678,2000-02-01
12,2000,3,11154.0,7178.0,5407.0,23739,2000-03-01
12,2000,4,10464.0,7313.0,5490.0,23267,2000-04-01
12,2000,5,10885.0,7253.0,4918.0,23056,2000-05-01
12,2000,6,10979.0,7944.0,5783.0,24706,2000-06-01
12,2000,7,10209.0,8270.0,5781.0,24260,2000-07-01
12,2000,8,10887.0,7915.0,5766.0,24568,2000-08-01
12,2000,9,11801.0,7812.0,5320.0,24933,2000-09-01
12,2001,1,10764.0,6951.0,4691.0,22406,2001-01-01
12,2001,10,10128.0,7337.0,5229.0,22694,2001-10-01
12,2001,11,10189.0,7192.0,5508.0,22889,2001-11-01
12,2001,12,9403.0,6683.0,4901.0,20987,2001-12-01
12,2001,2,11000.0,6810.0,5126.0,22936,2001-02-01
12,2001,3,11388.0,7385.0,5398.0,24171,2001-03-01
12,2001,4,10569.0,7308.0,5695.0,23572,2001-04-01
12,2001,5,10895.0,6847.0,5299.0,23041,2001-05-01
12,2001,6,10590.0,7118.0,5261.0,22969,2001-06-01
12,2001,7,10469.0,6812.0,5666.0,22947,2001-07-01
12,2001,8,9590.0,6417.0,5717.0,21724,2001-08-01
12,2001,9,10347.0,8082.0,5596.0,24025,2001-09-01
12,2002,1,9691.0,6434.0,5069.0,21194,2002-01-01
12,2002,10,11058.0,7543.0,5780.0,24381,2002-10-01
12,2002,11,10918.0,6710.0,5288.0,22916,2002-11-01
12,2002,12,10049.0,6749.0,5248.0,22046,2002-12-01
12,2002,2,10210.0,7002.0,5471.0,22683,2002-02-01
12,2002,3,10182.0,6721.0,5636.0,22539,2002-03-01
12,2002,4,10185.0,6603.0,4989.0,21777,2002-04-01
12,2002,5,10795.0,6742.0,6082.0,23619,2002-05-01
12,2002,6,10452.0,7171.0,5850.0,23473,2002-06-01
12,2002,7,10308.0,6652.0,5686.0,22646,2002-07-01
12,2002,8,9971.0,6800.0,6014.0,22785,2002-08-01
12,2002,9,11589.0,7654.0,5647.0,24890,2002-09-01
12,2003,1,10427.0,6493.0,4691.0,21611,2003-01-01
12,2003,10,10924.0,7287.0,5594.0,23805,2003-10-01
12,2003,11,10218.0,6385.0,5278.0,21881,2003-11-01
12,2003,12,9528.0,5565.0,4655.0,19748,2003-12-01
12,2003,2,10192.0,6483.0,5231.0,21906,2003-02-01
12,2003,3,10514.0,6533.0,5011.0,22058,2003-03-01
12,2003,4,10197.0,6374.0,5355.0,21926,2003-04-01
12,2003,5,10510.0,6937.0,4940.0,22387,2003-05-01
12,2003,6,10229.0,6510.0,5810.0,22549,2003-06-01
12,2003,7,9808.0,6624.0,5723.0,22155,2003-07-01
12,2003,8,9502.0,7181.0,5829.0,22512,2003-08-01
12,2003,9,11042.0,6590.0,4902.0,22534,2003-09-01
12,2004,1,9606.0,6063.0,3804.0,19473,2004-01-01
12,2004,10,11481.0,7525.0,6601.0,25607,2004-10-01
12,2004,11,10737.0,6707.0,5577.0,23021,2004-11-01
12,2004,12,9614.0,6873.0,4975.0,21462,2004-12-01
12,2004,2,9957.0,6770.0,4584.0,21311,2004-02-01
12,2004,3,10566.0,6863.0,4902.0,22331,2004-03-01
12,2004,4,10418.0,6959.0,5193.0,22570,2004-04-01
12,2004,5,10466.0,6463.0,4791.0,21720,2004-05-01
12,2004,6,10699.0,7469.0,5245.0,23413,2004-06-01
12,2004,7,9989.0,6895.0,5187.0,22071,2004-07-01
12,2004,8,9753.0,7254.0,5464.0,22471,2004-08-01
12,2004,9,11313.0,7770.0,6271.0,25354,2004-09-01
12,2005,1,10336.0,5931.0,4755.0,21022,2005-01-01
12,2005,10,12001.0,7732.0,6578.0,26311,2005-10-01
12,2005,11,11639.0,7433.0,6061.0,25133,2005-11-01
12,2005,12,10172.0,6511.0,5371.0,22054,2005-12-01
12,2005,2,11416.0,7288.0,4670.0,23374,2005-02-01
12,2005,3,10830.0,6475.0,5739.0,23044,2005-03-01
12,2005,4,11373.0,7240.0,6213.0,24826,2005-04-01
12,2005,5,10992.0,7075.0,5728.0,23795,2005-05-01
12,2005,6,11166.0,7183.0,6407.0,24756,2005-06-01
12,2005,7,11120.0,7583.0,6438.0,25141,2005-07-01
12,2005,8,11093.0,7660.0,6406.0,25159,2005-08-01
12,2005,9,12648.0,9384.0,7339.0,29371,2005-09-01
12,2006,1,10147.0,6732.0,5327.0,22206,2006-01-01
12,2006,10,11807.0,8325.0,6865.0,26997,2006-10-01
12,2006,11,11461.0,7619.0,6054.0,25134,2006-11-01
12,2006,12,10919.0,7953.0,6086.0,24958,2006-12-01
12,2006,2,11199.0,6747.0,5176.0,23122,2006-02-01
12,2006,3,11384.0,7524.0,5835.0,24743,2006-03-01
12,2006,4,11086.0,7248.0,5553.0,23887,2006-04-01
12,2006,5,11649.0,7452.0,5893.0,24994,2006-05-01
12,2006,6,10666.0,7467.0,6074.0,24207,2006-06-01
12,2006,7,10373.0,7701.0,6392.0,24466,2006-07-01
12,2006,8,10045.0,7556.0,6329.0,23930,2006-08-01
12,2006,9,11761.0,7939.0,6015.0,25715,2006-09-01
12,2007,1,10187.0,7408.0,5321.0,22916,2007-01-01
12,2007,10,12769.0,9246.0,7370.0,29385,2007-10-01
12,2007,11,12432.0,8656.0,6388.0,27476,2007-11-01
12,2007,12,11622.0,8056.0,6228.0,25906,2007-12-01
12,2007,2,10106.0,7351.0,4049.0,21506,2007-02-01
12,2007,3,10977.0,8199.0,5596.0,24772,2007-03-01
12,2007,4,10883.0,8283.0,6531.0,25697,2007-04-01
12,2007,5,11428.0,8661.0,6223.0,26312,2007-05-01
12,2007,6,11252.0,8609.0,7206.0,27067,2007-06-01
12,2007,7,10972.0,8026.0,6953.0,25951,2007-07-01
12,2007,8,11093.0,8883.0,6743.0,26719,2007-08-01
12,2007,9,12998.0,9631.0,7669.0,30298,2007-09-01
12,2008,1,11416.0,7365.0,5512.0,24293,2008-01-01
12,2008,10,16091.0,11064.0,9192.0,36347,2008-10-01
12,2008,11,15312.0,10436.0,8336.0,34084,2008-11-01
12,2008,12,13307.0,8860.0,6525.0,28692,2008-12-01
12,2008,2,11952.0,8591.0,5994.0,26537,2008-02-01
